,score,comment
242,5,"Exelente impressora , imprimo a partir do celular de qualquer lugar da casa pelo wifi."
243,5,"Top, excelente qualidade. Super indico."
244,5,Produto de excelente performance! econômico e a relação custo benefício excelente. Recomendo a compra.
245,5,"Produto de qualidade, ótima impressão."
246,5,"Impressora ótimo. 
Muito fácil de usar, até mesmo com o próprio celular. Recomendo!!!."
247,5,Ótima qualidade impressão perfeita.
248,5,"Maravilhoso, amei minha impressora e cumpre realmente com o que promete, super recomendo."
249,5,Impressora sensacional!! perfeita!!.
250,5,"Muito boa, um pouquinho lenta na impressão, mas fora isso muito boa."
251,5,Impressora excelente!! recomendo!!!.
252,5,Usei pouco e fora um pouco confusa a instalação tudo muito bom!.
253,5,"Multifuncional ótima, imprimi algumas fotos e ficaram com uma qualidade muito boa."
