,score,comment
202,5,"Linnndo! acabamento de luxo, todas as pessoas que mostrei ficaram encantadas com o elefante. 
E o fato mais curioso ao pegar deram lhe um abraço, apertando o contra o peito. 
E eu me enchi de orgulho por ter dado o presente mais comentado. 
Sem contar com o tamanho 80cm. 
O bebê marcos (meu sobrinho neto) que esta por nascer, vai ganhar do papai, um album exclussivo,. 
Com apenas  13 fotos   (ja que album caiu de moda depois da internet. ). 
Sendo. A primeira  do nascimento + 12. Uma por mesaniversario ate o 1°  aninho, comparando o crescimento. 
. 
. Os pais abraçam o elefante com um carinho muito bonito de se ver. 
Aneeeiíii!."
203,5,"Amei,comprei para minha sobrinha mais quando vi fiquei em dúvida se eu dava ou pegava para mim? hahaha ele é enorme e bem fofinho estão de parabéns super recomendo é igual a foto."
204,5,"Lindo, gostoso de abraçar, de pegar, muito bem acabado. Vale o preço. Não lavei, porque é novo, espero que as partes douradas não desbotem, mas acho que não irão. Só não tentei tirar o enchimento, mas vi que tem o zíper para isso."
205,1,"O produto veio com partes da costuras abertas, laço caindo, perna de um dos bichos esfolados. Produto de péssima qualidade e de material de refugo. 
Não vou devolver, pois não gosto de fazer confusões criar constrangimentos com ninguem. Apenas estou declarando que o produto é imitação do original com o acabamento muito mau feito e as costuras se soltando e abrindo fácil a custura e saindo um feltro branco de dentro do boneco. Só  comprei porque aparentemente parecia um produto original, mas é  réplica muito mau feita."
206,5,"Produto muito bom, igual ao ilustrado, o que mais gostei é que pode tirar a parte da pelúcia para ser lavada sem danificar o material todo. 
Ótima qualidade. 
Super recomendo."
207,4,"Vou dar 4 estrelas pq não veio na cor da foto de vendas. Veio rosinha sim ,porém as patas ,rabo ,chifre e crina veio roxinho, não é tão bonito qto o rosa gold. Produto seria 5 estrelas se fosse esse pequeno problema."
208,5,"É maravilhosa realmente, estou muito satisfeita com a compra! recomendo: grande, cor viva ( comprei azul), materialidade, qualidade. Todas as pessoas ficam encantadas, é macia, perfeita! dei de presente para a minha irmã e foi um sucesso. Além de ser almofada e travesseiro, serve como decoração do quarto. Com certeza será uma opção para eu dar de presente para as pessoas especiais. Estou muito feliz com a compra! quem busca associar preço e qualidade não tenha dúvida, compre pois vale muito a pena."
209,4,"Produto bom, grande, só acho que deveria ter uma maneira de ter uma capa lavável mais simples, pois como se trata de uma pelucia para criança, e branco, suja muito."
210,4,"Na verdade ele veio roxo!! mas o produto é muito bom. Acabamento bem feitinho, tecido macio. Até maior que imaginava. Ele tem um ziper na parte de baixo que pode ser usado para brincar como se tivesse um bebê, algo assim."
211,5,"Muito bem detalhado e de bom material! minha filhinha de 2 anos adorou o ""boi da cara preta"" que ela tanto queria!. 
A flor enroscou no cabelo da minha filha e acabou sendo arrancada, então cortei o talinho e o ferdinand ficou sem a florzinha na boca. Achei que ficou até melhor, já que a flor parecia que estava enfiada do nariz do personagem. He he!. 
Brincadeiras a parte, recomendo muito pelo custo benefício! é muito bem feito e bonito!""."
212,5,"É encantador, minha filha amou este unicórnio é lindo demais, até adulto se apaixona. Ele é fofinho, tem zíper na barriga, nós estamos apaixonadas pelo o unicórnio. Recomendo. ???."
213,5,"É lindo, macio e o tamanho perfeito. Comprei para presentear uma sobrinha que ama unicórnio e essa pelúcia foi exatamente o que eu queria porque vai servir, inclusive como travesseiro para ela descansar enquanto assiste um pouco. Amei. Super recomendo!."
214,4,"Eu amei, ele é bem preenchido, super fofo e é grandão. Exatamente como na foto. Minha filha (6 anos) fez uma crítica e achei válida: o coelinho poderia ter um focinho melhor elaborado, este ficou parecido com um vaquinha rs. 
Os olhos também poderiam ser maiores, o que daria um ar ultra fofo para a pelúcia. Mas no todo, não há o que reclamar, é lindo!."
215,5,"Maravilhoso, muito lindo, fofinho, não tem diferença da foto, bem original, recomedo; podem comprar sem medo. 
Comprei para minha filha e  ela amou e eu também é claro."
216,5,"Excelente!. 
Indiscutível. O unicórnio é enorme, perfeito na costura e muito macio. O tema de aniversário da minha filha era do unicórnio, e ficou simplesmente perfeito. Ele veio igual a foto mesmo. Vocês estão de parabéns. Valeu cada centavo."
217,5,"Simplesmente amei minha compra do casal de coelho. Todo mundo que vê se apaixona. Os acabamentos são perfeitos. É de uma delicadeza tão grande que não tem como não amar. As vezes a gente deixa de comprar algum produto na internet por causa de comentários alheios, esse quase foi o meu caso. Mais preferi confiar acreditar nas imagens que estava vendo. Com certeza comprarei novamente!."
218,4,"É lindo, do jeitinho que esta na foto. Minha filha amou. Ele veio com um pequeno pedaço descosturado mas nada que eu não consiga dar uns pontinhos."
219,5,"Confecção em material de excelente qualidade, conferindo um toque de maciez e conforto a quem manuseia o produto. Aparência afável do ""unicórnio"", que permite o contato de crianças de tenra idade até os nenês de 18 anos. Ótima aquisição."
