,score,comment
272,5,"Prefiro bonés que tem a profundidade um pouco maior e não tenho cabeça grande, mas acho ele um pouco pequeno. O material é muito bom."
273,5,"O boné é muito lindo e bem feito e coube perfeitamente (até sem precisar regular, no meu caso) na minha cabeça. Recomendo!."
274,5,Só podia ter a caixa mais funda um pouco e com a aba daquela mais grossa pouco e mais macia.
275,5,"Dei esse boné de presente para meu filho que adorou, afirmando que é um dos melhores que ele já teve."
276,5,"Amei, já comprei 2 com eles e ambos são perfeitos, pode comprar sem medo os bonés são de ótima qualidade!."
277,5,"Pelo preço cobrado vale a pena o produto, só axei q a logo/estampa era emborrachada e melhor no acabamento."
278,2,"O tecido não é de qualidade, principalmente na parte de trás do boné,  não fica com bom caimento."
279,5,Muito bom ficou show de bola se desse pra dar mais estrelas eu daria pq muito bom.
280,1,Achei a aba dele esquesita e tamben ele é muito raso. Nao cobre q cabeca direiro.
281,5,"Gostei bastante, pois tem a regulagem da forma que queria. E o formato dele é bacana."
282,5,"Muito boom, me agradei muito  sou fã de bone os que eu pedir todos veio  perfeito."
283,5,"Excelente, podem comprar sem medo!!!! o boné é top, bom acabamento, vou comprar outros com certeza!!."
284,5,"Só tenho que agradecer,todos os produtos que compro nomercado livre vem conforme está foto. Parabéns."
285,3,"Qualidade bem menor que o esperado, mas pelo preço nao da pra exigir muito."
286,4,"A forma é meio rasa, mas o produto é bom em relação ao preço."
287,2,Simbolo central do boné veio torto! deixando o boné com aparência de falso.
288,5,Fico sertinho na minha cabeça  e é muito bom o pano dele gostei.
289,3,"Achei bom porém veio faltando uma pequena. 
Costura. Simples mas deu pra arrumar."
290,4,"Fiquei satisfeito com o item, simples pra usar no dia a dia."
291,5,"Boné top! boa regulagem, costura bem trabalhada e ficou perfeito na cabeça."
292,5,"Tamanho muito bom, tecido tb, acabamento tb muito bom. Zero a reclamar."
293,1,"Pequeno e a qualidade ruim, nas fotos parece ser bem maior tbm."
294,5,"Meu marido amou ele, e perfeito. Com certeza irei comprar outros."
295,1,Não gostei muito e produto veio mal enpacotado um pouco amasado.
296,5,"Perfeito, qualidade dms, bem acabado, surpreso de como é tão bom."
297,5,Eu gostei muito muito bom o produto e muito perfeito.
298,5,"Otimo produto,boa qualidade,bom trabalho do fabricante,eu recomendo."
299,5,"Muito bonito, bem acabado, executado com tecido de boa qualidade."
300,1,"Comprei e veio diferente, não recomendo produto diferente do anunciado."
301,4,Ajusta muito bem. A aba poderia ser um pouquinho maior.
302,5,Produto excelente e de ótima qualidade para o uso.
303,5,"Muito bom, produto de boa qualidade e muito confortável."
304,5,"Perfeito,acabamento ótimo,bem reforçado e boa aparência, parábens."
