,score,comment
1408,5,"Comprei um tamanho maior e só ficou um pouquinho largo em cima, no quadril ficou perfeito. O material é ótimo e ele é lindo."
1409,5,"Muito bom tecido grosso, toquei  comedo de focar muito apertado pedir o g mais para mim têm que ser  o m, mais super recomendo."
1410,4,Produto ótimo ficou um pouco grande pq eu pedi. Material aparece ser bem resistente. Não usei ainda. A touca um pouco pequena mas recomendo.
1411,3,O produto dizia vir com uma toca para natação. A touca não veio. Tentei entrar em contato com a loja mas não me responderam.
1412,5,"Tecido com boa qualidade, bem forrado e confortavel, uso g mas comprei gg e serviu legal!. 
Achei a touca um pouco pequena, mas serviu."
1413,2,"Preço bom, a touca molha o cabelo, e o macacão, na parte de baixo fica transparente, pra usar na hidroginástica preciso colocar um biquíni."
1414,5,"O maio é lindo, fica certinho no corpo e muito bem feito. O tecido é bom e fácil de vestir. Pretendo comprar mais."
1415,5,"O material é bom, mas espera-se que a mulher tenha seios grandes. No caso ficou um pouco grande na parte de cima."
1416,5,"A primeira vez que comprei foi pra mim,  agora indiquei e comprei para uma amiga ela disse que ficou ótimo perfeito. Gostamos muito."
1417,5,"Muito bom esse macaquinho de hidroginastica. Ficou perfeito,material muito bom. Recomendo. Para nós  que somos gordinhas,achar um que fique bom."
1418,5,"Muito bom , ficou um pouquinho grande mas nada de mais,  o material é muito bom adorei a touca que veio de brinde."
1419,5,"Muito bonito, veste muito bem. Só não gostei muito da toca, mas como é brinde kkkkkkkk, mas de resto amei tudo."
1420,4,"Gostei do tecido, só achei grande a abertura das costas, mas nada que atrapalhe. Peso 70 kg e peguei tam. G."
1421,5,"Muito bom. Tecido bom, grosso. Gostei muito. 
Ficou um pouco grande na altura do busto,mas mesmo assim gostei muito. Recomendo!!!."
1422,4,"Produto atende as expectativas. 
Pelo preço tem uma qualidade muito boa. 
Bonitos. 
Brindes enviados: varias tocas de suplex um pouco justas."
1423,5,"Produto de ótima qualidade, bem feito, bem costurado, forrado, tecido grosso. Serviu perfeitamente. Já usei várias vezes. Ótimo custo/benefício. Recomendo!!."
1424,5,"Eu amei esse maiô, ele me deixa bem a vontade alem de ser uma otima microfibra ficou sertinho na medida!."
1425,3,"A alça fica larga na lateral, deveria ter uma pinça ao lado do busto, em cada lado para melhor caimento."
1426,2,Ficou un pocou grand más eu qui se trocar mas ninguém me responder a tudos os message que eu mandei.
1427,1,"Achei que a qualidade seria melhor, usei menos de 1 mês e saiu às costuras da lateral do estampado rosa."
1428,5,"Amei a qualidade do tecido e tamanho deu certinho. 
Tem foro na parte do seio!. 
Muito bom mesmo, recomendo."
1429,4,"Eu gostei do tecido, mas a cava do braço ficou um pouco grande, e o tamanho do corpo pequeno."
1430,5,"Bom produto. 
Só achei um pouco grande o tamanho. 
Recomendo atenção no tamanho. 
Mais adorei o material e designer."
1431,4,"Comprei tamanho g peso 80 k altura 1,56 ficou um pouco grande. A qualidade muito boa. Recomendo."
1432,4,Bom. Tecido grosso. Só o elástico da parte do peito q ficou logo largo mas da pra usar.
1433,5,Perfeito lindo bem acabado amei deu certinho em mim o tecido é  grosso  não  tem transparência ótimo recomendo.
1434,5,"O tecido é super confortável e fácil de se colocar. Não deixa o corpo tão marcado, achei perfeito!."
1435,4,Gostei do produto ficou um pouco grande pq nao sabia exatamente como era a forma mas ta bom.
1436,5,Ficou grande para mim mas o material é de ótima qualidade e o modelo é como a descrição.
1437,5,"Eu amei o produto,ótimo e ficou perfeito no meu corpo super recomendo nota 1000, estou muito feliz."
1438,3,"Muito fino nos seios, marca bem os bicos. Precisa de outra camada de tecido na região ou bojo."
1439,5,"Tecido bom, encorpado. Na verdade não estou usando para hidroginástica e sim para academia. Atendeu perfeitamente às expectativas."
1440,4,"Produto muito bom, tecido grosso dentro do esperado, marca um pouco mas no geral gostei e recomendo."
1441,5,"Maravilhoso, podem comprar sem dúvida, o material é ótimo, coisa muito boa mesmo, muito barato pelo material."
1442,2,Gostei mt do produto. Mt bonito. Só embaixo q é transparente. Mas. Vou colocar um biquíni. Amei.
1443,5,"Apesar de ter ficado um pouco grande, ele é exatamente como na descrição! um excelente material. 
Recomendo."
1444,5,O produto muito bom qualidade material excelente. Vou comprar de novo só que um número menor recomendado.
1445,3,"Ele não  é todo forrado então a parte debaixo marca bastante, e não é  de laycra."
1446,5,"Tecido bom, costura ok. Visto 48 e gg ficou grande na parte das costas, mas amei."
1447,5,Òtima qualidade. Sou pequena e as alças são um pouco grandes. Nada que atrapalhe o uso.
1448,4,Pano e bom grosso. No quadril e barriga foi perfeito. No busto ficou um pouco grande.
1449,5,Otimo custo beneficio. Só  o gancho do comprimento poderia ser um pouco maior. Mas ótima qualidade.
1450,3,"Na vdd eu compre pra minha irmã ela gostou muito. 
O produto e maravilhoso eu recomendo."
1451,5,Adorei material bem grosso resistente. Só no busto que ficou um pouquinho grande mas tudo ok.
1452,5,"De acordo com senhora ,para quem comprei o maiô , disse que é de material muito bom."
1453,5,"Adorei,veste muito bem não é muito curto e modela o corpo e muito confortável."
1454,5,"Adorei, quero comprar mais um. 
Ficou perfeito no corpo, ótimo tecido. 
Irei comprar outro logo."
1455,4,"Bom custo beneficio, atende as expectativas pelo preço. O tecido é bom e bem grosso."
1456,4,"Um pouco pequeno, apesar comprei meu tamanho gg nos seios a costura ficou bem embaixo."
1457,4,A qualidade do produto é boa e o preço também!! valeu a pena a compra.
1458,5,"Comprei pra minha sogra, ela amou, material de ótima qualidade, tamanho ela amou tudo. Parabéns."
1459,5,"Se pudesse ter um pouco mais de elasticidade seria melhor, mas gostei muito do produto."
1460,5,"Muito bem costurado,a touca poderia ser um pouquinho maior. Mas é um ótimo produto."
1461,4,Para agregar valor ainda mais seria interessante ter bojo ou similar para segurança nos seios.
1462,4,"Maio ficou bom no corpo, mas conforme fui usando laceou um pouco nas alcas."
1463,5,"Exelente qualidade ótimo, tentei comprar outro mas comprei de outra loja e não gostei."
1464,5,"O maio ficou bom, te em um tecido confortável, só ficou um pouco largo."
1465,5,"A pessoa que ganhou de presente adorou, disse que o material é muito bom."
1466,1,"O p veio enorme, não consegui nem usar, parecia g, as costas muito grande."
1467,5,"O produto é muito bom, exatamente como na imagem, inclusive pretendo comprar mais um."
1468,5,Pano é muito bom porém o maiô e pequeno nas perna ele é curto.
1469,5,"Ficou bem no corpo, pretendo comprar outro. Super confortável para fazer aula de natação."
1470,5,Perfeito caimento no corpo tecido de qualidade não fica transparente na parte de baixo.
1471,5,Perfeito tam g 3 para quem veste ate n 60 pode comprar sem medo.
1472,5,Comprei para a minha vizinha ela está satisfeita com o produto recomendo a todos.
1473,5,Produto ótimo ficou perfeito gostei e recomendo estou satisfeita obrigada  tecido é excelente.
1474,5,Estou amando. Ficou perfeito no meu corpo. E não é transparente. Super recomendo.
1475,5,"Eu ameiii, super indico!!! compre sem medo, tecido ótimo, ajusta legal ao corpo."
1476,5,Gostei muito! a elanca é bem resistente e o produto com ótimo acabamento!.
1477,5,Foi um presente pra uma amiga ela adorou o presente tecido muito bom.
1478,5,"Excelente , tecido de boa qualidade e confortavel. No geral muito bom e bonito!."
1479,4,"Mto bom. Só acho que poderia vir com bojo, mas adorei a qualidade!!!."
1480,5,Produto maravilhoso malha boa medida certa de acordo com número muito bom recomendo.
1481,5,Parabéns  o produto  é de excelente  qualidade  ótimo  recomendo  a para todos. Amei.
1482,5,Maravilhoso este foi o segundo que eu comprei veste bem tecido grosso amei.
1483,4,"De boa qualidade,eu recomendo,deveria ter pego número menor,pq é gde."
1484,2,Bom porem não serviu por isso gostaria de fazer a devolução do produto.
1485,5,Excelente qualidade!!! muito bom mesmo o tecido!! e tamanho conforme a descrição certinho!.
1486,1,O tecido não é dos bons e o  acabamento deixou a desejar.
1487,5,Adorei o material tudo. Não conheço a durabilidade mas tenho grandes espectativa.
1488,3,Deveria ter forro na parte de baixo tambem. Ficou um pouco transparente.
1489,5,"Medidas perfeitas, bom caimento, já recomendei pras outras colegas da hidroginástica. Obrigada."
1490,5,"Material excelente, fundo com costura reforçado. A perna ficou bem justinha. Amei!."
1491,5,"Produto de excelente qualidade! ficou ótimo malha muito boa, tudo de bom!."
1492,5,"O maiô é um produto de ótima qualidade,veste muito bem. Perfeito."
1493,5,"Muito bom qualidade muito boa e o preço bom demais ,super recomendo !."
1494,5,"O macaquinho ficou perfeito, mas a touca é muito pequena, não serviu."
1495,5,"Achei melhor do que imaginei. Confortavel, bonito e de boa qualidade. Recomendo."
1496,5,"Bom material, apesar de não ser forrado, tecido é excelente. Tamanho perfeito."
1497,3,"Alça ficou com folga, preciso ajustar e o restante do corpo perfeito."
1498,5,Gostei da qualidade do produto. Só a toca  ficou um pouco  apertada.
1499,5,"Apenas a costura lateral e incomoda um pouco, mas de resto perfeito."
1500,3,Material de qualidade porém o tamanho não confere com as medidas fornecidas.
1501,3,"Bom dia, gostaria de efetuar a devolução, solicitei e não obtive resposta."
1502,2,"Não gostei, é super desconfortável e não é bem feito, não recomendo."
1503,5,"Muito satisfeita com o produto ,já  adquiri mais 2, super recomendo."
1504,5,Produto coube facilmente e atende bem aos propósitos que eu queria.
1505,5,"Material muito bom, bonito, vestiu muito bem, confortável, superou minhas expectativas."
1506,5,"Produto muito bom, qualidade de acordo com o valor, tamanho perfeito."
1507,5,Achei o tam m bem grande. Mas o produto é excelente.
1508,1,"Comprei o tamanho g e rcebi g3 , ainda nao consegui trocar."
1509,4,"Ficou ótimo, é de boa qualidade costura muito boa. 
Super indico."
1510,5,"Material resistente. O tecido é encorpado, não fica transparente. Produto  bom!."
1511,5,Depois de um pequeno ajuste ficou ótimo. Tecido de excelente qualidade.
1512,5,"Material resistente, confortável, veio um pouquinho solto, mas nada em excesso."
1513,5,Totalmente satisfeita. Produto de ótima qualidade. Voltarei a comprar outros itens.
1514,4,"O artigo é bom, mas o tamanho pra mim ficou grande."
1515,5,Achei que o g ficaria bom. Porém. O m ficaria melhor.
1516,5,Comprei para minha esposa e serviu perfeitamente. Produto de boa qualidade.
1517,5,"Muito bom, veste bem. Tudo ok. Fiquei contente com a compra."
1518,5,Muito bom! boa qualidade do tecido e costuras. Confortavel para hidrginastica.
1519,4,Gostei muito uma pena que ficou um pouco pertado no busto.
1520,5,"Excelente produto, vale a pena, o corte é bem confortável."
1521,5,"Ótimo, ameiiiii mais  um  produto que fiquei muito satisfeita , parabéns."
1522,5,Maravilhoso como sempre. Já é o segundo que eu comprei.
1523,5,"Excelente material, veste bem e é resistente, além de bonito."
1524,5,Minha mãe amo só fico um pouco grande nas alças.
1525,5,"Produto de excelente qualidade!!! o comprimento da ""bermuda"" é ótimo."
1526,5,Produto de boa qualidade e principalmente com o tamanho correto.
1527,5,"Produto muito bom, tecido de boa qualidade e veste bem."
1528,5,Muito bom o produto. Tecido grosso e muito bom! recomendo!.
1529,4,"Material bom, modelagem do corpo boa. Porém, pequeno nos seios."
1530,5,"Satisfeita com minha compra, tamanho ideal e material de primeira."
1531,5,Produto de excelente qualidade. As medidas condiz com a tabela.
1532,5,Ficou ótimo vou comprar mais assim que minha filha dessidir.
1533,4,Apenas um pouquinho  gde nas alças. Mas é  bem bonito.
1534,5,"Òtimo produto, tecido bom, resistente e não fica transparente,. 
Ameiii,."
1535,1,Não tem boa qualidade de acabamento não gostei do caimento.
1536,5,Ajustou bem no corpo. E o tecido é bem resistente.
1537,5,"Adorei o macacão. 
Recomendo. 
Pena que a touca ficou pequena."
1538,5,"Excelente material, de qualidade, bonito e veste muito bem. Recomendo!!!."
1539,5,"O maiô é muito bom, mas o g ficou grande."
1540,5,"O produto é de exelente qualidade, ficou perfeito eu recomendo."
1541,1,Ficou curto corpo. Não gostei. Comprei gg. Não dei certo.
1542,4,"Produto bom porém forma grande, peçam um número a menos."
1543,5,"Adorei meu maiô , tecido de boa qualidade e bem confeccionado."
1544,5,"Serviu perfeitamente e nao tenho nada a acrescentar, só elogios."
1545,4,"Bom pelo preço pago,   atende a necessidade básica de uso."
1546,5,Excelente ficou ótimo minha esposa gostou muito excelente presente.
1547,5,"Ficou perfeito, material bom. Gostei bastante e compraria novamente."
1548,4,"Nas costas ficou um pouco aberto, dificultando a hidroginástica."
1549,4,"Gostei do produto. Boa qualidade, porem um pouco grande."
1550,5,"Produto de altíssima qualidade, tamanho perfeito e super gostoso."
1551,5,"É muito bom o produto, só melhoraria o tamanho."
1552,5,Muito obrigado ficou muito bom vou curtir seu instragram.
1553,5,"Material bom , comprei pra minha filha e ela adorou."
1554,5,"Tamanho perfeito, ótima qualidade para a prática de hidroginástica."
1555,5,"Boa qualidade, modelagem boa, tecido bom, vale a pena."
1556,5,Lindo. Ficou perfeito. Do geito que eu queria. Recomendo.
1557,5,Adorei. Produto de qualidade. Superou minhas expectativas. Eu recomendo.
1558,5,Produto de qualidade e minha esposa ficou bastante satisfeita.
1559,4,"Muito bom, mas ficou um pouco grande, então pasei."
1560,5,"O material é muito bom, vale muito á pena!."
1561,5,"Ótima qualidade, perfeito no corpo ,tabela de tamanho perfeita."
1562,5,Muito boa qualidade. Lindo adorei a toca de brinde.
1563,5,Ficou muito grande mas já dei o meu jeito.
1564,5,"Ficou ótimo,  comprei gg. E foi o tamanho petfeito."
1565,5,"Boa custura, ótima qualidade, otima cor e serviu perfeitamente."
1566,5,"Perfeito, melhor que eu esperava. 
,  super índico , comprarei novamente."
1567,5,"Gostei muito tecido e ótimo ,não marca , recomendo."
1568,5,"Òtimo produto, deu certinho, muito bom o tecido."
1569,5,"Ficou muito bom, do jeito que eu queria."
1570,5,Muito bom já usei excelente veste bem recomendo.
1571,5,Muito bom! caimento perfeito fiquei parecendo uma atleta.
1572,5,Mas comprei outro maior de tanto que gostei.
1573,5,"Muito bom,como esperado,pano bom,tamanho bom."
1574,4,"Ficou largo na alça. 
No mais ficou perfeito."
1575,5,"Amei o material e o tamanho,ficou ótimo."
1576,5,"Bom. , me atendeu. , dentro do que eu esperava."
1577,5,"Muito bom! ficou um pouquinho grande, mas ajustei."
1578,5,"Lindo, veste muito bem e de ótima qualidade!."
1579,4,O que eu esperava. O tecido e ótimo.
1580,5,"Maio de qualidade, tecido resistente, nao é transparente."
1581,5,Ótimo produto atendeu minhas expectativas. Material muito bom.
1582,5,"Excelente, leve, material de boa qualidade. 
Confecção perfeita."
1583,5,"Muito confortavel nas aulas de hidro, ficou show."
1584,5,"Amei , produto excelente!!! preço bom e qualidade,amei !!."
1585,5,"Muito bom,qualidade ótima. Tamanho correto ,super profissionais."
1586,5,Muito bom super satisfeita o produto de qualidade.
1587,4,Comprei de valores diferentes e veio modelo igual.
1588,5,"Gostei muito, pena q ficou grande, mas ajustei??."
1589,5,Um ótimo produto amei o produto que comprei.
1590,5,"Estou satisfeita com o produto ,super recomendo."
1591,5,"Gostei muito, ficou certinho e veste bem."
1592,4,"So experimentei, um pouquinho grande, mas gostei."
1593,4,Gostei bastante do produto. Atendeu minha expectativa.
1594,5,Super rápido e otimo produto. Eu recomendo.
1595,5,Produto de boa qualidade e super recomendo.
1596,1,Ficou grande. Pedi para trocar ninguem. Respondeu.
1597,5,"Maravilhoso,e tecido ótimo de boa qualidade."
1598,5,"Otimo discreto , perfeito para o q promete ,."
1599,4,Ficou muito bom. Atendeu as minhas necessidades.
1600,5,Já ajustei. A qualidade e muito boa.
1601,5,Perfeito! comprei novamente. Agora já são três.
1602,5,Tamanho gg ficou bem confortável. Uso 42.
1603,5,"Adorei vou comprar novanente, no próximo mês."
1604,1,"Muito bom, o material é bem resistente."
1605,5,Ótimo tecido de boa qualidade ficou perfeito.
1606,5,"Muito bom, material do jeito que pensei."
1607,5,Veste bem. É confortável. Gostei do brinde.
1608,5,Ficou perfeito. Estou usando para fazer hidroginástica.
1609,5,"Mas a malha e boa , muito lindo !."
1610,1,"Maravilhoso, veste muito bem e muito vonfortavel."
1611,2,Um pouco grande e não e forrado.
1612,5,Maio de ótima qualidade! ideal para hidro.
1613,5,Mt bom o produto recomendo com certeza.
1614,5,Tamanho de acordo com numeração tecido reforçado.
1615,5,Excelente produto e de muita qualidade. Recomendo.
1616,5,"Muito bom gostei muito!. 
De excelente qualidade."
1617,5,"Material bom, confortável, usando para natação ! recomendo."
1618,5,"Bom produto, marca a virilha um pouco."
1619,3,"O material não estica muito, mas gostei."
1620,5,Reforçado a lycra resistente. Tudo de bom.
1621,4,Muito bom! era o que eu esperava!.
1622,5,Ótimo adorei vou recomendar para minhas amigas.
1623,5,Produto de otima  qualidade  vou comprar mais.
1624,5,Muito bom produto excelente de qualidade adorei.
1625,3,Bom mas tive que da uns ajustes.
1626,5,"Produto de excelente qualidade, ficou perfeito."
1627,5,Maravilhoso superou as expectativas nota 10.
1628,5,"Ótimo produto, minha esposa adorou, parabéns."
1629,4,E bonito veste bem gostei bastante.
1630,1,"Muito bom, gostei muito do produto."
1631,4,"Produto conforme esperado, muito bom, obrigada."
1632,5,Nas gostei muito vou compra mais.
1633,5,"Muito boomm,    recomendo e ótimo preço."
1634,4,Bem confortável fica perfeito no corpo.
1635,5,"Material muito bom, atendeu as expectativas!!."
1636,5,Muito bom o material. Super recomendo.
1637,5,Excelente gostei muito indico o produto.
1638,5,Gostei muito é de excelente qualidade.
1639,5,Para mim nao ficou transparente! gostei!.
1640,5,Recomendo a todos do mercado livre.
1641,5,Produto de excelente qualidade. Gostei bastante.
1642,5,"Perfeito, veste muito bem e confortável."
1643,5,"Excelente,stendeu muito bem o produto."
1644,5,Ficou ótimo. O material é excelente.
1645,1,"Muito ruim  , tecido transparente pessima compra."
1646,3,"Otimo serviu certinho, tecido muito. 
Bom."
1647,5,"Muito bonito veste muito bem, amei."
1648,4,"Material bom e confortável, veste bem."
1649,5,"Excelente produto,  muito boa qualidade! adorei!."
1650,5,Produto de qualidade atende perfeito recomendo.
1651,5,"Vestiu muito bem, amei e recomendo."
1652,5,O maiô é otimo. Ficou perfeito!.
1653,5,"Ótima qualidade, bom preço. Compraria novamente!."
1654,5,"Perfeito! amei! tamanho ideal , cores vivas."
1655,5,Produto ficou ótimo. Tamanho e qualidade.
1656,5,Perfeito super confortável malha muito boa.
1657,5,Material resistente. Atendeu as mimhas expectativas.
1658,5,Adorei! tecido bom e resistente! recomendo.
1659,5,"Produto de boa qualidade,top msm."
1660,4,Produto de muita qualidade e confortável.
1661,4,"Gostei. 
Apenas para natação. Ficou bom."
1662,5,"Muito bom, confortável e boa qualidade."
1663,5,Produto de qualidade excelente! comprarei novamente.
1664,5,"Adorei, o produto é bem bonito!."
1665,5,Exelente bem acabado top de linha.
1666,4,"Adorei, ótimo material , excelente custo beneficio."
1667,4,Um pouco apertado. Mas ficou bom.
1668,5,Super indico malha de ótima qualidade.
1669,5,Excelente produto e qualidade! super recomendo.
1670,4,Nada a falar. Produto otimo. Mmmmmmmmmmm.
1671,5,Muito bom. Correspondeu a minha expectativa.
1672,5,"Gostei, exatamente o que eu queria."
1673,5,Amei melhor que eu esperava adorei.
1674,5,Adorei o matéria e o acabamento.
1675,4,"Perfeito, gostei muito, recomendo com certeza!."
1676,5,Gostei bastante da qualidade do produto.
1677,5,"Perfeito. 
Tecido muito bom. 
Super recomendo."
1678,4,"De excelente qualidade, com preço bom."
1679,5,"Porfírio muito bom, super recomendo."
1680,5,Adorei o produto. Super recomendo.
1681,5,"Bom , veste bem , gostei bastante."
1682,5,"Muito bom , ficou ótimo , amei!!."
1683,4,Super recomendo nao marca muito.
1684,5,"Produto maravilhoso, minha mãe amou!!."
1685,5,Otimo produto recomendo a todos.
1686,5,Produto de ótima qualidade. Recomendo.
1687,5,"Produto de boa qualidade,recomendo."
1688,5,"Adorei o macaquinho, ótima qualidade."
1689,5,"Gostei  muito , de boa qualidade."
1690,5,"Gostei bastante , comprei para revender."
1691,5,Perfeito! muito ajustavel ao corpo.
1692,5,Ficou muito bom. Compraria novamente.
1693,4,Gostei muito broduto muito bom.
1694,5,Muito bom!! tecido bem reforçado.
1695,5,"Otima qualidade, tamanho fucou perfeito."
1696,5,"Malha muito boa, ótima qualidade."
1697,5,Tamanho de acordo. Material bom.
1698,5,Atendeu as minhas necessidades. Top.
1699,5,"Superou minhas expectativas, excelente materialg."
1700,5,Material de ótima qualidade. Adorei.
1701,3,"Confortável, ficou como eu queria."
1702,5,"Maravilhoso, produto de ótima qualidade."
1703,5,Produto confere com o anunciado.
1704,4,Achei bom. Gostei do produto.
1705,5,Material muito bom tamanho perfeito.
1706,5,Excelente material. Qualidade muito boa.
1707,5,Ótimo produto e excelente atendimentos.
1708,5,"Excelente qualidade, fiquei muito contente."
1709,5,Adorei sempre compro qt preciso.
1710,4,Muito bom forma  tamanho  certo.
1711,5,Ótima mercadoria ótimo material perfeito.
1712,5,Exatamente como imaginava. Muito bom!!!.
1713,5,"Gostei do tecido,  super recomendo."
1714,5,"Fico né um tamanho ideal ,,,,,,,,,,,,,,,,,,,,,."
1715,5,Produto de boa qualidade. Gostei.
1716,5,"Ótimo material, muito bem feito."
1717,5,"Ótimo produto, atendeu minhas expectativas."
1718,5,Qualidade maravilhosa com preços baixos.
1719,5,"Como eu queria!. 
Perfeito. 
Obrigada!."
1720,5,"Maravilhoso, e muito confortável."
1721,5,Produto maravilhoso super indico.
1722,5,Ótimo custo benefício. Recomendo.
1723,5,"Coube perfeitamente, muito confortavel."
1724,5,Produto de excelente qualidade!.
1725,5,"Perfeito , esposa gostou muito."
1726,5,Atendeu as minhas espectativas.
1727,5,Produto de excelente qualidade!.
1728,5,Excelente produto super indico!.
1729,5,Perfeito confortável muito bonito.
1730,3,"Produto bom, conforme esperado."
1731,5,Ótimo. Ficou perfeito. Recomendo!!!!.
1732,5,Produto de material excelente.
1733,4,Conforme descrição!! gostei.
1734,5,Ficou bom.
1735,5,Gostei. . . . . . . . . .
1736,4,Comprei 1 número maior. Ficou ótimo. E confortável como o primeiro que comprei.
1737,4,"Muito bom gostei, recomendo para todos!."
1738,4,Bom. Confortavel. Serviu bem no pé.
1739,5,"Qualidade do produto muito boa. Se você tiver mais de 1,75cm de altura, compre gg."
1740,5,É uma capa de chuva muito boa eu comprei para o meu filho usar para ir ao trabalho nos dias de chuva e ele amou.
1741,3,"O produto é bom, porem falta uma bolsa para armazenamento e transporte e é muito pesado."
1742,5,"Bom e resistente,confesso que fiquei com medo de comprar,mas valeu a pena,marido amou."
1743,4,A roupa é boa e confortável. Comprei para o meu marido e ele gostou bastante.
1744,5,A qualidade do produto é muito boa era aquilo que eu esperava.
1745,5,Muito ficou perfeito muito hobrigado por tudo te chega em otimas condissoes.
1746,3,"Produto bom, passa agua, mas pelo preço é isso."
1747,5,Maravilhoso  e boa qualidade  e recomendo  pra todos.
1748,1,Muito fraca rasga até com o vento.
1749,5,Muito boa compraria de novo você muito.
1750,5,Legal recomendo a todos bom produto.
1751,4,"Produto muito bom, nada a reclamar."
1752,3,Confortável prática de colocar muito bom.
1753,4,Gostei do produto material muito bom.
1754,5,Produto muito bom recomendo e bonito.
1755,5,"Produtos muito bom, preço também."
1756,5,"Muito bom produto, gostei, recomendo!."
1757,4,Satisfeita com material e tamanho.
1758,4,"Muito bom, atendeu minhas necessidades."
1759,4,"Gostei do produto, totalmente satisfeito."
1760,5,Atendeu as minhas necessidades.
1761,5,Material excelente   super recomendo.
1762,5,Recomendo!! de boa qualidade.
1763,5,Nota 10000000000000000000000000000.
1764,5,"Adorei, era tudo o que eu esperava do produto."
1765,1,"Nao presta, quebra sem fazer nada, pessimo produto."
1766,5,Excelente produto!!! veio super bem embalo!!!.
1767,5,"Perfeito, apple e apple,maravilhoso."
1768,5,"A qualidade das roupas é excelente. Com detalhes bem acabados, grossas, confortáveis. Está fazendo -2 graus hoje no rs e pude prová-las. 
Não espere que poderá usar apenas elas, você precisa colocar outras roupas por cima. 
Os tamanhos são muito bons. Geralmente uso legging gg (1,63cm e 70kg), mas segui a tabela de medidas do produto e deu super certo, a calça fica confortável (odeio me sentir apertada. ). 
Super indico!."
1769,5,"Eu geralmente uso um tamanho menor em cima. Roupas térmicas tem que ficar mais apertada, então pedi o m com medo da parte debaixo ficar muito apertada, pois uso g normalmente pelo tamanho do quadril (110 cm), mas ficou perfeito na parte debaixo e a blusa ficou um pouco frouxa na cintura, mas não poderia ser menor pois tenho 1,70 de altura e as mangas ficariam curtas. Esquenta bem e é confortável, muito bem costurado, nenhum defeito."
1770,5,"Material de ótima qualidade, acabamentos bem feitos, básico, muito quentinho, se adequa bem ao corpo. Só sugiro escolher um modelo maior, pois os tamanhos não são muito fidedignos. O meu esposo usaria g, conforme as medidas informadas, mas escolhi gg, baseada no feedback do pessoal e ficou ótimo."
1771,5,"Comprei 1 tamanho g. Tenho 1,90 m e 83kg. Coube perfeitamente. O ideal, sendo uma roupa térmica fleece, é ser bem justo no corpo. É bem quente e aguenta temperaturas na faixa de 0 grau, naturalmente, em conjunto com uma roupa adequada. Simples e eficiente. 
André."
1772,5,"Muito bom!! surpreendeu pela espessura do tecido, que é bem grosso e superior aos que já tive. Serviu direitinho pelo gabarito. Pode comprar tranquilamente que o produto é bom!! já usei diversas vezes para andar de moto á noite é muito bom mesmo. Recomendo!!."
1773,5,"Gostei muito! ele realmente esquenta mas, eu trabalho a noite de moto, percebi que pra andar de moto é aconcelhavel usar com casaco corta vento, quando estou parado sinto ele esquentar mas, andando na moto o vento penetra."
1774,5,"O produto e de ótimo qualidade, dá pra ver no acabamento. Mais essa que comprei ficou um pouco pequena nada de mais, talvez uma m ficaria boa. Aí vai minhas medidas (altura 173 peso 69 kilos."
1775,5,"Tenho 1,82 e peso 80 kg comprei o tamanho g, ficou ótimo. Sobre o produto - material excelente, até parece um moleton de tão grosso que é, muito bem feito. Excelente compra, podem confiar. Recomendo!."
1776,4,"Me parece quentinha, mas soltou bastante tinta (a roupa estava seca) quando peguei pra ver. Não sei se aconteceu só comigo, mas se for uma característica do produto, seria bom que fosse informado na descrição."
1777,5,"Qualidade ótima, muito bem acabada! ela é super quentinha, meu marido usou para viajar de moto e realmente ñ passou frio. Ele tem 1,70 e pesa 80 quilos pedi o tamanho g ficou ótimo."
1778,5,"Produto de altíssima qualidade (até agora é o que dá pra perceber, usei pouco), ele segura bem a temperatura e aparenta ter um tecido de boa qualidade. Só o tempo dirá melhor."
1779,3,"A blusa é melhor, mais grossa e mais quente que a calça. 
O tamanho é um pouco pequeno, mas se for para usar justa no corpo está legal."
1780,3,"A blusa é melhor, mais grossa e mais quente que a calça. 
O tamanho é um pouco pequeno, mas se for para usar justa no corpo está legal."
1781,5,"A calça tamanho g acredito que ficaria melhor. Tenho 1. 77 e ficou um pouco grande, mas nada que atrapalhe, utilizo para jogar futvôlei no inverno,  muito útil."
1782,5,"Muito bom , gostei muito ,mas ficou um pouco justa a blusa para quem tem ombros largos e a manga com o punho apertado e curta no comprimento."
1783,5,É de ótima qualidade só ficou um pouco apertado pra passar o pé na boca da calça mais o restante do conjunto ficou ótimo viu.
1784,5,"O conjunto é bem quentinho mas nao para frio extremo, ficou  um pouco grande mas por que sou baixinha. No geral é muito bom."
1785,5,Foi minha primeira experiência com este tipo de roupa. Tive a sensação de estar vestindo meias kendal kkk. Mas cumpre o que promete.
1786,5,"Tenho 1,58 de altura e 57 kilos. Ele ficou pequeno no cumprimento, mas por ser justa ficou perfeita nas medidas. Produto excelente!."
1787,5,"A roupa é ótima. Já é a segunda que compro para mim e comprei mais duas para o meu filho, todas excelentes."
1788,5,"Ótimo produto , de qualidade mesmo. Tecido grosso que realmente aquece o corpo e excelente pra usar por de baixo de outras peças."
1789,5,"Produto excelente até aqui, testei em temperaturas ainda nem tão frias e de moto. Atende ao que propõe facilmente. Excelente produto!."
1790,4,"Exatamente como divulgado na tabela de informação. Para o que quero usar poderia ser um pouco mais apertdo, mas ficou top."
1791,5,"Produto de qualidade maxima, so sarisfação, comprei outra so que o valor subiu em nenos de 10 dias, mais super indico !."
