,score,comment
235,5,"Sensacional, pura nostalgia, viagem no tempo e espaço. Grande sacada!!!."
236,5,"Produto de qualidade nintendo, otimo acabamento e de qualidade alta."
237,5,"Produto muito top, aquele que não pode faltar na coleção."
238,5,"Nintendo game and watch original, lacrado na caixa."
239,5,"Ótimo produto. Perfeito, vale muito a pena."
240,5,Muito bom e nostálgico compraria novamente.
241,5,Recomendo ! um classico para old gamers.
242,5,"Produto original, lacrado. Tudo certinho."
243,5,Produto de excelente quelidade.
244,5,Exatamente como anunciado!!!!!!!.
245,4,"Gostei do produto ! por se tratar de um item ""retrô"" é bom e divertido!!! relembrando os bons tempos de atari."
246,5,"Qualidade incrível, tanto na caixa plástica quanto no label. Botão de menu funciona perfeitamente. Não precisa desligar. Quando estiver jogando e quiser mudar para outro jogo, só apertar e usar o controle para cima e para baixo e selecionar com o botão. Se quiser mudar a página inteira para cima ou para baixo, só usar o controle para os lados. Jogos em ordem alfabética. Jogos adultos separados no final com ""*"" asterisco. Muito bom mesmo. Dá para aposentar todos os cartuchos. Além de ter jogos bem raros que são label dourado e prateado, dá para fazer uma encomenda ao fabricante. Valeu cada real!."
247,4,"Só não classifiquei com 5 estrelas pelo fato de alguns jogos não carregam, ou a tela fica escura, não se vê a imagem, ou somente escuta o audio e não se tem a imagem, ou aparecem a imagem e carregam em parte e não dá para se jogar, mas isso acontece com alguns jogos. Em geral fiquei satisfeito. Um acervo para se guardar com muito carinho e sempre que bater a nostalgia de apreciar os jogos desta geração, é fácil, prático de acessar e jogar."
248,5,"Tudo o que um atari precisa, apesar do preço ser mais alto de dos cartuchos de um jogo, se o usuário pensar que ele possui todos os jogos possíveis, e mais extras incríveis tais como demonstração, telas, intro, músicas,etc vale muito comprar pois o custo de se comprar 7 cartuchos originais paga o preço desse. Fácil de navegar e escolher os jogos, é o cartucho que deve ficar sempre encaixado no atari. Recomendo o investimento fazendo as contas."
249,2,"O papelão é de qualidade. A película adesiva onde é feita a impressão também é boa. A impressão é horrível onde as cabeças de impressão da impressora utilizadas estavam entupidas gerando linhas zebradas por toda a caixa e borrões. Se você quer uma caixa apenas para transporte vai fundo, mas se você é colecionador e quer algo bonito para guardar ou exibir (meu caso), não é a melhor opção. Vai virar caixa de transporte do atari."
250,5,"Flashcart de excelente qualidade - já testei vários flashcarts para vários sistemas e este com certeza é o melhor de todos (os everdrives do krikzz passam vergonha perto do acabamento de primeira deste cartucho) - testei num tv-game (um clone do clone do atari) e funcionou de primeira e perfeitamente, nada de glitches."
251,5,"Gostei muito, todos os jogos funcionam normalmente. Recomendo. 
Bom seria se nos anos 80 tivesse havido uma fita dessas. 
Mas blz, agora serve para brincar de vez em quando e relembrar dos tempos bons q não voltam mais. 
Vale a pena comprar essa fita. Abraço."
252,5,"Fantástico!!!! funcionou 100%, diversão garantida! menu facil de encontrar os jogos e com um botão pra ir para o menu a hora que quiser! não perca tempo! adquira o seu."
253,5,"Ótimo produto, me satisfez com o que eu queria. Praticidade já com o sd card prontinho com os jogos, e bem organizado."
254,4,"Muito bom o produto. Alguns poucos jogos não funcionaram bem, mesmo em consoles diferentes (ambos polivox nacional 2600), mas mesmo assim recomendo."
