,score,comment
229,5,"Maravilhosa!. 
Confesso que fiquei meio assim de comprar devido alguns comentarios. Mas olha me surpreendeu demais. Comprei a preta blackout e ela realmente cumpre o que promete. Tambem gostei do tapetinho que veio de brinde. Com certeza comprarei novamente."
230,2,"Cortina grossa, tapa uma certa porcentagem da iluminação, não possui black-out (tipo uma lona firme) não era o que eu esperava, mas resolvi ficar com o produto pra não ter dor de cabeça de despachar o produto novamente."
231,5,Antes de mais nada é preciso entender que não é uma cortina decorativa e sim uma cortina corta-luz. Eu a uso com uma cortina decorativa fina por cima e fica perfeito! acabou com o calorão da minha sala!.
232,5,"Maravilhosa essa cortina,super indico qualidade boa do tecido, acabamento perfeito. Quando puder comprarei mais outra para o quarto,essa que comprei foi para sala e ficou linda a minha sala com ela. Podem comprar sem sombra de dúvidas."
233,5,"Incrível! comprei na cor palha e super combinou no ambiente, ela não é blackout 100% más gostei por deixar um ambiente com luz ambiente maravilhoso! amei o acabamento e material ótimo tecido! já vou comprar para casa toda."
234,5,"A cortina veio exatamente com as medidas descritas no site, e ainda com um tapetinho lindo que já coloquei no banheiro. Ela realmente corta toda a luminosidade, como prometido, e é um tecido muito bom, nem parece blackout."
235,4,"Apesar do preço ser um pouco baixo, mas está dentro dos padrões. Tem que tomar cuidado para a colocação dos ilhós tem alguns fora da distância,  tem que tomar cuidado nesse caso, para que a mercadoria seja perfeita."
236,5,Muito linda produto bem feito bom acabamento a costura toda bem alinhadinha ela é bem comprida o pano é muito bom e o quarto fica bem escurinho gostei tanto que comprei quatro para todos os quartos da casa.
237,5,"Eu amei a cortina maravilhosa perfeita, grande perfeita, linda msm ficou até sobrando no chão, muito linda o acabamento e ótimo! já o brinde que é o tapete não me agradou mas tô usando como tapete de entrada."
238,3,"A costura é um pouco torta, uma lado é menor que outro, mas por esse preço não tem como exigir muita coisa. Da pra usar, cumpre o que promete, o black out é bem ok pelo valor."
